Drug A,Drug B,Strain,Bliss Score,p-value,Interaction Type,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
bacitracin,streptomycin,staphylococcus aureus newman,-0.3229,0.0014354269271059,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
bacitracin,streptozotocin,staphylococcus aureus newman,-0.1039,0.0025162189663386,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
bacitracin,tedizolid,staphylococcus aureus newman,-0.2216,0.0014354269271059,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
benzalkonium,chloramphenicol,staphylococcus aureus newman,0.1958,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,WIIZWVCIJKGZOK-RKDXNWHRSA-N,staphylococcus aureus,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
benzalkonium,clindamycin,staphylococcus aureus newman,0.2555,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,clarithromycin,staphylococcus aureus newman,0.2991,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,erythromycin,staphylococcus aureus newman,0.2162,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,staphylococcus aureus,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,fosfomycin,staphylococcus aureus newman,0.1337,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
benzalkonium,lincomycin,staphylococcus aureus newman,0.115,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,linezolid,staphylococcus aureus newman,0.1793,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,mitomycin c,staphylococcus aureus newman,0.1271,0.0451591204515912,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,NWIBSHFKIJFRCO-WUDYKRTCSA-N,staphylococcus aureus,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,moxifloxacin,staphylococcus aureus newman,0.1025,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,streptomycin,staphylococcus aureus newman,0.1682,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,streptozotocin,staphylococcus aureus newman,0.1137,0.0025162189663386,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
benzalkonium,telithromycin,staphylococcus aureus newman,0.3162,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,LJVAJPDWBABPEJ-PNUFFHFMSA-N,staphylococcus aureus,"('LJVAJPDWBABPEJ-PNUFFHFMSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,tedizolid,staphylococcus aureus newman,0.3027,0.0014354269271059,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
cccp,clindamycin,staphylococcus aureus newman,0.0938,0.0427757224277572,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,clarithromycin,staphylococcus aureus newman,0.0706,0.0247342612677508,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,doxorubicin,staphylococcus aureus newman,-0.0546,0.0247342612677508,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,staphylococcus aureus,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,fosfomycin,staphylococcus aureus newman,0.0906,0.0062598618186961,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('UGTJLJZQQFGTJD-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
cccp,lincomycin,staphylococcus aureus newman,0.1163,0.0062598618186961,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,linezolid,staphylococcus aureus newman,0.0931,0.0062598618186961,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,moxifloxacin,staphylococcus aureus newman,-0.0686,0.0121719535363537,neutral,UGTJLJZQQFGTJD-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
chloramphenicol,ciprofloxacin,staphylococcus aureus newman,0.1257,0.003544949372466,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,clarithromycin,staphylococcus aureus newman,-0.1293,0.0014354269271059,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,doxorubicin,staphylococcus aureus newman,0.1322,0.0025162189663386,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,staphylococcus aureus,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,erythromycin,staphylococcus aureus newman,-0.1026,0.013315399977512,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,staphylococcus aureus,"('ULGZDMOVFRHVEP-RWJQBGPGSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,fosfomycin,staphylococcus aureus newman,-0.1082,0.0014354269271059,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
chloramphenicol,levofloxacin,staphylococcus aureus newman,0.1085,0.0014354269271059,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,lincomycin,staphylococcus aureus newman,-0.1671,0.0014354269271059,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('OJMMVQQUTAEWLP-KIDUDLJLSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,linezolid,staphylococcus aureus newman,-0.1116,0.0206979302069793,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('TYZROVQLWOKYKF-ZDUSSCGKSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,miconazole,staphylococcus aureus newman,0.0868,0.0101407962652011,neutral,WIIZWVCIJKGZOK-RKDXNWHRSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,staphylococcus aureus,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,moxifloxacin,staphylococcus aureus newman,0.1601,0.0014354269271059,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,puromycin,staphylococcus aureus newman,-0.1112,0.0079214300792143,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,staphylococcus aureus,"('RXWNCPJZOCPEPQ-NVWDDTSBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,spectinomycin,staphylococcus aureus newman,-0.1068,0.004455804419558,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('UNFWWIHTNXNPBV-WXKVUWSESA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,teicoplanin,staphylococcus aureus newman,0.1506,0.0014354269271059,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,trimethoprim,staphylococcus aureus newman,0.2137,0.0014354269271059,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,tedizolid,staphylococcus aureus newman,-0.179,0.0014354269271059,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
ciprofloxacin,clindamycin,staphylococcus aureus newman,0.1568,0.0014354269271059,antagonism,MYSWGUAQZAJSOK-UHFFFAOYSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,doxorubicin,staphylococcus aureus newman,0.193,0.0014354269271059,antagonism,MYSWGUAQZAJSOK-UHFFFAOYSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,staphylococcus aureus,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,fusidic acid,staphylococcus aureus newman,0.0831,0.0159610904581184,neutral,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,staphylococcus aureus,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,levofloxacin,staphylococcus aureus newman,-0.1935,0.0014354269271059,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,lincomycin,staphylococcus aureus newman,0.1188,0.004455804419558,antagonism,MYSWGUAQZAJSOK-UHFFFAOYSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
ciprofloxacin,linezolid,staphylococcus aureus newman,0.081,0.0306513934593802,neutral,MYSWGUAQZAJSOK-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
ciprofloxacin,moxifloxacin,staphylococcus aureus newman,-0.2004,0.0014354269271059,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,novobiocin,staphylococcus aureus newman,-0.115,0.0094219652924575,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
ciprofloxacin,puromycin,staphylococcus aureus newman,-0.1322,0.0014354269271059,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
ciprofloxacin,streptozotocin,staphylococcus aureus newman,-0.1121,0.003544949372466,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,ZSJLQEPLLKMAKR-GKHCUFPYSA-N,staphylococcus aureus,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'ZSJLQEPLLKMAKR-GKHCUFPYSA-N')"
ciprofloxacin,teicoplanin,staphylococcus aureus newman,-0.0935,0.0062598618186961,neutral,MYSWGUAQZAJSOK-UHFFFAOYSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,trimethoprim,staphylococcus aureus newman,-0.1647,0.0014354269271059,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
clindamycin,doxorubicin,staphylococcus aureus newman,0.1676,0.0014354269271059,antagonism,KDLRVYVGXIQJDK-AWPVFWJPSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,staphylococcus aureus,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
clindamycin,fosfomycin,staphylococcus aureus newman,-0.2531,0.0014354269271059,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
clindamycin,gentamicin,staphylococcus aureus newman,0.1478,0.0014354269271059,antagonism,KDLRVYVGXIQJDK-AWPVFWJPSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,staphylococcus aureus,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
clindamycin,levofloxacin,staphylococcus aureus newman,0.0891,0.0217630868492098,neutral,KDLRVYVGXIQJDK-AWPVFWJPSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,staphylococcus aureus,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
cephalexin,clindamycin,staphylococcus aureus newman,0.138,0.0025162189663386,antagonism,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
clindamycin,lincomycin,staphylococcus aureus newman,-0.2199,0.0014354269271059,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
clindamycin,linezolid,staphylococcus aureus newman,-0.0929,0.0235192975547806,neutral,KDLRVYVGXIQJDK-AWPVFWJPSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
clindamycin,nitrofurantoin,staphylococcus aureus newman,-0.1265,0.0014354269271059,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
clindamycin,novobiocin,staphylococcus aureus newman,0.1595,0.0014354269271059,antagonism,KDLRVYVGXIQJDK-AWPVFWJPSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
clindamycin,pyocyanin,staphylococcus aureus newman,-0.1415,0.0014354269271059,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
clindamycin,spectinomycin,staphylococcus aureus newman,-0.1471,0.0014354269271059,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
clindamycin,trimethoprim,staphylococcus aureus newman,0.1963,0.0014354269271059,antagonism,KDLRVYVGXIQJDK-AWPVFWJPSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
clindamycin,tedizolid,staphylococcus aureus newman,-0.0925,0.0014354269271059,neutral,KDLRVYVGXIQJDK-AWPVFWJPSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
clarithromycin,doxorubicin,staphylococcus aureus newman,0.1054,0.0270912908709129,antagonism,AGOYDEPGAOXOCK-KCBOHYOISA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'AOJJSUZBOXZQNB-TZSSRYMLSA-N')"
clarithromycin,fosfomycin,staphylococcus aureus newman,-0.1144,0.0014354269271059,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
clarithromycin,gentamicin,staphylococcus aureus newman,0.1082,0.0025162189663386,antagonism,AGOYDEPGAOXOCK-KCBOHYOISA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'CEAZRRDELHUEMR-UHFFFAOYSA-N')"
clarithromycin,levofloxacin,staphylococcus aureus newman,0.0872,0.0113486610522621,neutral,AGOYDEPGAOXOCK-KCBOHYOISA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'GSDSWSVVBLHKDQ-JTQLQIEISA-N')"
cephalexin,clarithromycin,staphylococcus aureus newman,0.0874,0.0071292870712928,neutral,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
clarithromycin,lincomycin,staphylococcus aureus newman,-0.1441,0.0014354269271059,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
clarithromycin,linezolid,staphylococcus aureus newman,-0.1186,0.004455804419558,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
clarithromycin,moxifloxacin,staphylococcus aureus newman,0.1228,0.0014354269271059,antagonism,AGOYDEPGAOXOCK-KCBOHYOISA-N,FABPRXSRWADJSP-MEDUHNTESA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'FABPRXSRWADJSP-MEDUHNTESA-N')"
clarithromycin,nitrofurantoin,staphylococcus aureus newman,-0.1174,0.0014354269271059,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
clarithromycin,penicillin g,staphylococcus aureus newman,-0.0938,0.0094219652924575,neutral,AGOYDEPGAOXOCK-KCBOHYOISA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'JGSARLDLIJGVTE-MBNYWOFBSA-N')"
clarithromycin,spectinomycin,staphylococcus aureus newman,-0.1809,0.0014354269271059,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
clarithromycin,tedizolid,staphylococcus aureus newman,-0.1065,0.0014354269271059,synergy,AGOYDEPGAOXOCK-KCBOHYOISA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
cefotaxime,fosfomycin,staphylococcus aureus newman,0.1133,0.0071292870712928,antagonism,GPRBEKHLDVQUJE-QSWIMTSFSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,staphylococcus aureus,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
cefotaxime,imipenem,staphylococcus aureus newman,0.0648,0.0127308697701658,neutral,GPRBEKHLDVQUJE-QSWIMTSFSA-N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,staphylococcus aureus,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'ZSKVGTPCRGIANV-ZXFLCMHBSA-N')"
cefotaxime,lincomycin,staphylococcus aureus newman,-0.1732,0.0014354269271059,synergy,GPRBEKHLDVQUJE-QSWIMTSFSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,staphylococcus aureus,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
cefotaxime,oritavancin,staphylococcus aureus newman,0.0965,0.0062598618186961,neutral,GPRBEKHLDVQUJE-QSWIMTSFSA-N,VHFGEBVPHAGQPI-LXKZPTCJSA-N,staphylococcus aureus,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
cefotaxime,teicoplanin,staphylococcus aureus newman,-0.0611,0.0337347968673164,neutral,GPRBEKHLDVQUJE-QSWIMTSFSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'GPRBEKHLDVQUJE-QSWIMTSFSA-N')"
cefotaxime,tedizolid,staphylococcus aureus newman,-0.1054,0.0014354269271059,synergy,GPRBEKHLDVQUJE-QSWIMTSFSA-N,XFALPSLJIHVRKE-GFCCVEGCSA-N,staphylococcus aureus,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
