drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
sulfamethoxazol,JLKIGFTWXXRPMT-UHFFFAOYSA-N,A4,-0.092006803,-0.092474349,-0.077019945,0.092474274,-0.092474483,-0.092474021,-0.092458941,0.092474513,0.09244965,0.092474163,-0.0918331,-0.092474513,-0.092463568,-0.092447601,0.092474513,-0.026052535,0.092452027,-0.09247414,0.092472628,-0.092474394,-0.092474513,-0.092474513,-0.092474513,0.09226913,0.066862889,-0.092474297,-0.092474513,0.09168423,0.091167547,-0.07527934,0.090873495,0.092459366,-0.092474513,0.092472106,0.092474513,-0.042183809,0.092474483,-0.092474155,0.089052826,-0.074669093,-0.092474513,-0.092468038,0.092474513,0.092474513,0.092474513,-0.092474513,0.092473097,-0.010212169,-0.092473462,0.092458427,-0.092434518,0.055113964,-0.092474125,-0.092474513,-0.092471264,-0.092385463,0.092474386,-0.092474513,-0.092473298,0.04423552,0.092255726,0.092474513,0.092474513,-0.092474513,0.092474513,-0.092379242,0.092473634,-0.092474513,0.092474513,0.064005338,0.092474513,0.092474513,0.092433721,-0.059862662,-0.092474513,0.092474326,-0.092474513,0.092474513,0.091953389,0.09240485,-0.092474513,0.092474513,-0.092474513,0.016562099,0.092446432,-0.092331134,-0.092467874,0.092474513,-0.09247449,-0.092434317,0.092459716,0.076965168,-0.092474513,0.091720596,0.092472196,-0.091597378,0.092472427,-0.092367694,-0.092472635,0.092436999,-0.092474513,-0.092474513,-0.074282534,-0.092474408,-0.092474513,-0.092474513,0.092474319,-0.092474513,0.002178011,-0.092474513,-0.090989091,0.092474513,-0.092474513,-0.092474513,-0.092405498,0.047255445,0.092474513,-0.092424899,0.048797037,0.092474513,0.092474513,-0.092472427,-0.092474513,0.092471026,-0.092474513,0.092474483,-0.09246853,0.092474513
sulfamonomethoxine,WMPXPUYPYQKQCX-UHFFFAOYSA-N,A4,-0.070983082,-0.090021417,-0.089590028,0.090021417,0.090004146,-0.090021417,0.086466298,0.090021417,0.089977242,0.090021417,-0.090018474,-0.090021417,-0.090021417,0.028245775,0.090021417,-0.089218266,-0.090021417,0.090021417,0.089978777,0.090015329,-0.090021417,-0.090021417,-0.090013616,-0.090021417,0.08960332,-0.090021417,-0.090021417,-0.090021417,0.090021417,0.090021417,0.090021417,0.090021417,0.090021417,0.090010419,0.090021417,0.090019941,0.089523278,-0.090021417,-0.090021417,0.089952596,-0.090021417,0.090003833,0.090021417,0.090011969,0.090021417,-0.090021417,0.090021417,-0.090021417,0.090021417,-0.076806724,-0.090021417,-0.090021349,-0.090020545,-0.090021141,-0.090021253,0.090021417,-0.089601897,-0.090021417,-0.090021417,0.089350142,0.089783974,0.090016656,0.090021417,-0.090021417,-0.043489046,-0.090019241,-0.090019308,-0.090021417,-0.089597218,0.090021417,0.090021417,0.090021417,-0.086023264,-0.090021417,-0.090021417,0.090018079,-0.090021417,0.045717053,0.088636816,-0.089983866,-0.090021417,0.090021417,-0.0877112,0.082631044,0.090021342,-0.090021417,-0.090021275,0.090021417,-0.090021417,-0.090021417,0.090021417,-0.089999296,0.089954853,0.090021372,0.089382961,-0.090021417,0.087613873,-0.088223606,0.09001971,0.090021417,-0.090021417,-0.090021417,-0.090021417,-0.090021417,-0.083602346,-0.090021387,-0.090021417,-0.090021417,-0.090015352,-0.090021417,-0.090021417,0.090021417,-0.090021417,0.090021417,-0.090021417,-0.090021417,-0.04334563,-0.090021417,0.088608354,0.090021417,0.090021417,-0.090021417,-0.090021275,0.090005405,-0.090021417,0.090021417,-0.090021417,-0.090021417
sulfaquinoxaline,NHZLNPMOSADWGC-UHFFFAOYSA-N,A4,-0.087818481,-0.089490063,-0.089490063,0.089490063,0.089490063,-0.089490063,0.089490063,0.089490063,0.089490063,0.089490063,-0.089487441,-0.089490063,-0.089490063,-0.08938577,0.089490063,-0.089489266,-0.089490063,0.089489147,-0.089489862,0.089490063,-0.089490063,0.089490063,-0.089490063,-0.089490063,0.089490019,-0.089490063,-0.089490063,-0.089490063,0.089472614,0.089490063,0.089490063,0.089490063,0.089490063,0.030623399,-0.089490026,0.089490063,0.089490063,-0.08948575,-0.089490063,-0.089490063,-0.089490063,0.089490063,0.089490063,-0.089490063,0.089490063,-0.089490063,0.089490063,-0.089490063,0.089490063,-0.089490063,-0.089490063,-0.089490063,0.089490063,0.089486822,-0.089490063,0.089490063,0.089490011,-0.089490063,0.089473195,-0.089490063,0.089082219,0.089476414,0.089490063,-0.089490063,-0.089489408,-0.089489169,-0.089490063,-0.089490063,-0.089490063,0.089490063,0.089490063,0.089490063,-0.089490063,-0.089490063,-0.089490063,-0.084355481,-0.089490063,-0.089490063,0.089489982,-0.089490063,-0.089490063,0.089469403,0.089490063,-0.088606261,0.089490063,-0.00912706,0.089485936,0.089490063,0.089483492,-0.089490063,0.089464307,-0.089490063,0.089490063,-0.089375794,0.089490063,-0.089490063,0.089485087,0.089397788,0.089162208,0.089490063,-0.089490063,-0.089490063,-0.089490063,-0.089490063,0.089489982,0.005340811,-0.089490063,-0.089490063,-0.089490063,-0.089490063,-0.089490063,0.089490063,-0.089489229,0.089490063,-0.089489959,0.087067142,-0.089487962,-0.089489996,-0.089490063,0.089490063,0.089477666,-0.089490063,0.088803925,0.089490063,-0.089490063,0.089490063,-0.089490063,-0.089490063
sulfisoxazole,NHUHCSRWZMLRLA-UHFFFAOYSA-N,A4,-0.09313605,-0.093144067,0.09311796,0.09312281,-0.093144067,-0.093143217,-0.09310855,0.093144067,0.092987075,0.093144067,-0.02189325,-0.093144067,0.068640269,-0.093142413,0.093144067,0.093123205,0.039620411,0.045975547,0.093057625,-0.093144067,-0.093144067,-0.093144067,-0.093144067,-0.066878647,-0.002778413,-0.093144067,-0.093144067,0.069067791,0.092139572,0.092660785,0.02420109,0.09312778,-0.093142293,0.093144067,0.093144067,-0.091559187,0.093144067,-0.093144067,-0.090381168,0.070283219,-0.093144067,-0.093144067,0.093144067,0.093144037,0.093144067,-0.093144067,0.09314277,-0.085430026,-0.093144067,0.068247505,-0.09314394,-0.087014593,-0.093117997,-0.093144067,-0.093143977,-0.09308859,0.093141772,-0.093144067,-0.093144067,-0.093143284,0.040436953,0.093144067,0.093144067,-0.093144067,0.093144067,-0.088497035,0.093144067,-0.093144067,0.093143694,-0.012071575,0.093144067,0.093144067,0.092436269,-0.0930629,-0.093144067,0.09314201,-0.093144067,0.093144067,0.049282141,0.085987248,-0.093144067,0.093144067,-0.093144067,0.036962602,0.093138359,-0.092202619,-0.078440361,0.093144067,-0.093144067,-0.093144067,0.093144067,0.092135586,-0.093144067,0.090561107,0.093141258,-0.093116999,0.093144067,-0.093138918,-0.093144067,0.093144067,-0.093144067,-0.093144067,-0.093023241,-0.093144067,-0.093144067,-0.093144067,0.093143992,-0.093144067,-0.048700035,-0.093144067,-0.09283103,0.093144067,-0.093144067,-0.093144067,-0.09314391,0.092650451,0.093144067,-0.093143426,0.038903985,0.093144067,0.093144067,-0.093119137,-0.093144067,0.093140483,-0.093144067,0.093144067,-0.093144067,0.093144067
sulphamethizole,VACCAVUAMIDAGB-UHFFFAOYSA-N,A4,-0.091074161,0.091072135,0.091021329,0.06623403,0.091061391,-0.089705296,-0.061049499,-0.091074161,0.005034173,-0.091074161,-0.089458957,-0.091070846,0.091074161,0.082541622,0.091074161,-0.078048073,0.091074161,-0.091073886,0.091074161,0.0824036,-0.091074161,0.085951358,-0.091073953,-0.091074161,0.090083942,0.091060303,-0.091074161,0.090774372,-0.052144244,-0.091074161,0.091074161,0.091074161,0.091061957,-0.091073968,0.091074094,0.091071814,-0.090870522,0.04608468,0.087608866,-0.091074161,-0.090981312,0.09106949,-0.091074064,0.091023974,-0.091074035,0.08526659,0.091073334,-0.09107291,0.090057395,0.091074161,-0.080202185,-0.090609275,-0.091074161,0.075911187,0.091074161,-0.076177001,-0.091074161,-0.091071852,0.080056064,0.091074161,-0.091074161,-0.09106949,-0.091029033,-0.091074161,-0.091074161,-0.091074064,0.088530123,0.091074161,0.091074161,-0.091074161,-0.090941586,0.091074161,0.088489152,0.091073833,-0.08259172,0.088865392,-0.091074161,-0.090602733,-0.09107317,-0.091074161,-0.091074161,0.091074161,-0.091074161,-0.090968743,0.083516523,-0.091073632,-0.091074161,-0.091074161,-0.090707123,0.091074161,0.091074161,-0.091073185,-0.091073774,0.091074161,0.091074161,-0.09106002,0.0905293,0.091074161,0.091074117,0.085749678,0.091063634,0.091074109,-0.091074161,0.091001287,-0.091074161,0.091066219,0.091074161,-0.091074161,0.091073968,-0.091074161,-0.091072731,0.091074161,-0.091074161,0.091073394,-0.091074161,0.086370498,0.09093716,-0.081391618,0.09107393,0.091074161,-0.091074161,0.091068834,-0.091074161,-0.091074161,-0.091071881,0.05250242,-0.091074161,0.078539677
taurolidine,AJKIRUJIDFJUKJ-UHFFFAOYSA-N,A4,0.094089121,0.094109774,-0.093919054,-0.094109774,0.094081923,-0.062086672,0.094109565,0.094103567,-0.094109416,0.094105087,-0.092865594,-0.093881935,-0.094109714,-0.094098397,0.094109774,0.093563192,0.094109252,0.094109774,0.094109774,0.048843835,-0.093944401,0.094109774,-0.094109774,-0.091682509,-0.094039872,-0.092587821,0.092373073,0.094109744,-0.033728458,0.094108447,-0.093917899,-0.090035319,-0.094107948,-0.090472683,-0.094109774,0.079917282,-0.094109774,-0.094109535,0.094106756,0.094108336,-0.094109774,-0.094109707,0.094106995,0.094109774,0.094087109,-0.094109774,-0.094108634,0.00638439,-0.082075484,-0.094109736,-0.094109774,-0.035659503,-0.094109774,-0.094047122,0.094109774,-0.094105236,0.094109774,-0.053469438,0.094104037,-0.094109774,-0.092668213,-0.094109774,0.094109066,-0.094109774,0.09410955,0.053002961,0.094109774,-0.003668621,0.093988895,-0.093826026,0.013378449,0.09410765,0.091079764,-0.094108485,-0.094109774,-0.092920616,-0.09410768,0.094109774,0.077611446,0.094109774,-0.084061757,0.094109774,-0.07882867,0.094081305,-0.040574323,-0.0940907,0.044736348,-0.052205283,0.074894264,0.0941085,-0.050922945,0.09406852,-0.094109774,0.094109334,0.043657176,-0.052672327,0.094029568,0.094109774,-0.094080709,0.094109774,-0.094095431,-0.094109505,0.094108969,-0.094109774,-0.093120702,-0.091666535,-0.087322652,-0.094109774,-0.094108768,0.094102226,-0.094109707,0.094079666,-0.083483905,-0.094109774,0.094108604,0.093383923,0.090540215,-0.085627273,-0.094033614,0.094109148,0.094108433,-0.092066072,0.092269562,-0.080913924,-0.094109774,0.091309428,-0.093837552,0.094040036
tedizolid,XFALPSLJIHVRKE-GFCCVEGCSA-N,A4,-0.091837086,0.091847599,0.091847762,-0.091372736,-0.091847762,0.091847762,-0.091847762,0.08974085,0.091847762,-0.091715477,-0.091847762,0.091847673,0.091847762,0.091847762,-0.091847762,-0.072269,-0.091847762,-0.091847762,-0.091323793,0.091785021,-0.091837615,0.091729723,-0.091847762,-0.091351561,-0.07797154,0.091847762,0.091846377,0.091745004,0.091846101,-0.091011696,0.091847762,0.082571477,-0.091847762,0.090532623,-0.091847688,-0.091847762,-0.091847762,-0.091847762,-0.091847695,0.091847762,0.091537774,0.000184469,-0.091262393,-0.091362484,0.091847762,-0.09175761,-0.0913513,0.091847762,-0.091847233,-0.091847733,0.091818556,-0.091847762,-0.091847762,0.091847762,-0.091841072,0.057334285,0.091847762,0.091847762,-0.091607839,-0.091847762,-0.091847762,-0.023518572,0.091830209,-0.091847762,0.091847762,-0.091847762,0.091847762,-0.091847762,-0.091847718,-0.085107774,0.091844581,-0.069120064,-0.091847502,0.091844283,-0.091847576,-0.089992933,0.091823317,0.091847762,0.005241166,0.077530168,-0.091847762,-0.091830164,-0.007031236,-0.091847762,0.091847762,0.091847561,0.091847762,-0.085051663,-0.091847762,0.09183313,0.091847762,0.090787053,-0.091847762,-0.091847762,-0.091847762,-0.073669046,0.091847733,-0.091847762,-0.091847762,-0.091847762,0.091832414,-0.091847762,0.091847762,0.043625269,-0.091847762,0.091847017,0.09184622,0.091730721,-0.09182471,-0.091843724,-0.091847762,-0.085929342,0.091847762,0.09184736,-0.091847762,0.091847762,-0.091846697,0.091843084,-0.091847762,-0.091847628,0.091703691,-0.091847762,-0.091847762,0.091829956,0.091847762,-0.019434726,0.091847293,0.057924785
teicoplanin,BJNLLBUOHPVGFT-CAYRISATSA-N,A4,0.07902433,0.09207058,-0.087801583,-0.092072628,-0.091778569,0.092072628,-0.092072628,-0.091983192,0.08867038,0.092072628,0.088401467,0.092036046,-0.092069775,0.092072628,-0.091926992,-0.092070743,-0.092072628,0.091854721,-0.06627775,0.092072554,0.091148034,0.09207242,0.092072628,0.092046566,-0.092072554,0.092072628,-0.061204076,0.092072316,-0.092057735,0.090312779,-0.092072628,0.091907725,-0.092072628,-0.092072628,-0.092072628,-0.092072628,-0.092072628,0.091814153,0.091737255,-0.082348958,0.060245335,-0.092072628,-0.092072628,0.092031367,-0.092051826,-0.047351651,0.092072628,-0.092072628,0.078778386,0.092072628,-0.092072599,-0.092072628,0.070032313,0.092072628,-0.089079998,-0.092072397,0.092071272,0.038185798,-0.00818462,-0.092072628,-0.010738665,0.011053802,-0.092072628,-0.092072628,-0.092072628,-0.092072628,0.092072628,0.09203697,0.092072628,0.092072628,-0.000614772,-0.092068493,-0.092071474,0.092072628,-0.092072628,0.092072628,-0.090622902,-0.088283651,0.092009202,0.092072539,0.092072628,-0.09176024,-0.092065558,-0.092072628,-0.092072628,0.092037044,0.092072628,-0.092071235,0.09161751,0.092062064,-0.092072628,-0.092072628,0.092072576,-0.092072628,-0.092072628,-0.091650531,0.092072077,-0.092072628,0.092072628,0.092072628,0.092072628,0.092072628,0.092072628,0.092072628,0.092072628,-0.092009656,-0.034473352,0.092071287,-0.092067488,-0.090324044,-0.091231398,0.092072628,-0.092072628,-0.092072628,0.092072248,-0.092072628,0.092072628,-0.092072628,-0.090072051,-0.09207245,-0.092031829,-0.092070796,0.092072628,-0.091701493,-0.080554463,0.092068464,0.092072628,-0.091940857
telavancin,ONUMZHGUFYIKPM-MXNFEBESSA-N,A4,0.09070345,0.091570117,0.074778676,-0.091570199,-0.09156923,0.091570199,-0.091570064,-0.091479413,0.079569429,0.091570199,0.088651292,0.091531284,0.069770962,0.089941934,0.067465305,-0.091570154,-0.091570199,-0.090700909,-0.066841826,-0.074570015,0.084853329,0.09147153,0.091570199,0.091570199,-0.08988376,0.091570199,0.083892658,0.091562532,-0.091570199,0.089578532,-0.091570199,0.091529168,-0.091570199,-0.091570057,-0.091570169,-0.091570199,-0.091570199,0.091481939,0.091210909,-0.091435514,-0.07257694,-0.091570199,-0.091570199,-0.036743835,-0.091111898,-0.091172569,0.091485329,-0.091441102,-0.068731166,0.091570199,-0.091569483,-0.091570199,0.091550119,0.091570199,-0.09144365,-0.091569968,0.091425985,0.054944824,-0.091174878,-0.091569759,-0.076320089,-0.084676452,-0.09152931,-0.091569059,-0.091570199,-0.091570146,0.091570199,0.090562366,0.091570199,0.091505289,0.083170228,-0.085609794,-0.091390975,0.091547199,-0.091570199,0.091274701,-0.084401242,0.017014561,0.091303609,0.091566645,0.091570199,-0.089556605,-0.091570199,-0.091570199,-0.091565944,0.091570199,0.091570199,-0.091570199,-0.048070658,-0.091486163,-0.09137629,-0.091570154,0.091570199,-0.091570176,-0.091570199,-0.091319062,0.091441274,-0.091570199,0.091568969,0.091570199,0.091570087,0.091570199,0.091570199,0.091570199,0.091570199,-0.077133231,0.087127171,0.091512144,-0.091079347,-0.091569677,-0.091472983,0.091570199,-0.091570199,-0.091570199,0.091502532,-0.091570199,0.091570199,-0.091570199,0.091569886,-0.091434829,-0.091569573,-0.08979582,0.091570199,-0.091546126,0.065941907,0.091570199,0.091570199,0.091299608
telithromycin,LJVAJPDWBABPEJ-PNUFFHFMSA-N,A4,-0.092153557,0.092209086,0.027713412,-0.091403686,-0.092209086,0.092209056,-0.026061095,-0.092209071,-0.092209086,0.092209086,0.082320519,0.092209086,0.092209086,0.092208043,0.092209086,-0.092206247,-0.092209086,0.092207827,-0.092209086,-0.091711529,0.092209086,0.092157952,-0.092209086,-0.092209086,-0.092209086,0.092209041,0.092209086,-0.092208996,0.082415387,-0.092208989,0.092124835,-0.092209056,0.092208728,0.092209086,-0.092208974,0.092209086,0.032094598,-0.0551727,0.042938039,0.092209086,0.09199021,-0.092209086,0.092208803,0.088610247,-0.092209086,0.090673871,-0.092209086,-0.092209086,-0.046965264,-0.092208341,0.092209086,-0.084773064,-0.092209086,-0.0663848,-0.092209086,-0.092209086,0.092209086,0.07492803,0.090654612,-0.091725625,-0.07664229,0.092209086,0.087065905,0.092209086,-0.092209086,0.092209086,0.077465981,0.092209086,0.092209086,-0.092209086,-0.092207871,0.087503418,-0.088081211,-0.092208363,0.092209086,-0.092209086,0.092209086,-0.092024691,-0.092209086,-0.092209086,0.092209086,-0.092207879,-0.092209086,-0.092208989,-0.074009314,0.092209086,0.092209086,-0.092209086,-0.090111643,-0.092209086,0.085587844,0.048566356,0.092209086,-0.092209086,-0.09217333,-0.092209086,-0.092206486,-0.091110013,0.091935724,0.092148982,-0.092209086,0.092207253,-0.092207462,0.092209086,0.092209086,-0.083313428,0.090742268,-0.086036578,0.08915323,0.092205733,-0.089954436,-0.092208974,0.092209086,0.092140734,0.085225537,0.092209086,-0.091945753,0.054581534,-0.088707075,-0.088219672,-0.092209086,-0.092201978,-0.092209011,-0.078503594,0.092209086,0.092209056,-0.092193738,-0.089855559
temocillin,BVCKFLJARNKCSS-DWPRYXJFSA-N,A4,-0.094435915,0.011539701,0.103890814,-0.103547901,-0.104956053,-0.103475578,-0.10484767,0.10534443,0.104086742,0.095685862,-0.091477968,0.105066359,-0.10490863,0.105434515,-0.097851954,0.01143103,-0.081270598,0.077796228,-0.008753761,0.097946346,-0.032036796,0.00339552,0.105207078,0.105294406,0.091087781,-0.019636065,0.061023518,-0.105538078,-0.104978725,-0.047375273,-0.104096867,-0.083407201,-0.103469037,0.105542332,-0.097447135,-0.094483577,0.092270494,0.105132811,-0.08884307,-0.056262005,0.104125433,-0.075524576,-0.041928966,-0.083036542,-0.085750304,0.086832717,0.083833888,0.104274243,0.104241118,-0.009864334,-0.024490487,0.10528823,0.064863168,-0.079321057,0.105420738,-0.060924958,-0.035126284,-0.018046029,0.104376778,-0.027762612,0.10523726,-0.097280927,0.086157747,-0.105404571,-0.102367811,-0.030734494,0.080315106,0.105568156,-0.10005229,0.105529986,0.102595098,-0.041416232,0.104960039,0.104220591,0.03327461,0.019298706,-0.041518256,-0.105347626,-0.099915966,-0.100967593,-0.105268642,-0.104192734,-0.013176428,-0.104436994,-0.10146562,-0.103752017,0.091588527,-0.10548614,0.10537193,0.097934559,-0.105500869,-0.101716645,0.09225361,-0.056197543,-0.104408517,0.101909332,-0.104204901,0.047048073,0.082225665,0.105569877,0.057901353,0.102975838,0.09952008,0.105334498,-0.036485761,0.075416766,0.104696795,0.105347633,0.033628229,-0.04021965,0.102713801,-0.104713105,0.085133046,-0.102939107,0.105204403,-0.096800253,0.099357173,-0.066020861,0.083511718,0.105306797,-0.056629296,-0.101819918,0.083545655,-0.100965366,0.099923886,-0.10511177,-0.095763177,0.082611538
thalidomide,UEJJHQNACJXSKW-UHFFFAOYSA-N,A4,0.103874318,0.1037907,-0.087003849,0.101180054,-0.006062664,0.094567746,-0.036279906,0.097519822,0.085675649,-0.10405416,-0.014628377,-0.104049854,-0.104053259,-0.08151526,-0.103982784,-0.098718785,0.092496008,0.104040973,0.103960991,-0.104016714,0.104009062,-0.10357172,-0.095111094,-0.102723777,0.104051009,-0.089557029,0.097464032,-0.103405163,-0.093006805,-0.027139137,0.1034462,0.092563972,0.096266747,-0.104015119,0.07904426,0.018349139,0.101948753,-0.089927003,0.090225354,-0.079696141,-0.077762462,0.103618801,-0.090292417,-0.059484076,0.103867598,-0.103323162,0.019655867,0.094990417,0.014311638,-0.104034409,0.096538514,0.083138265,-0.10202954,0.10010986,0.08065673,-0.09957438,0.069465525,0.104052432,-0.090507463,0.10401997,0.007866288,0.075535759,0.049734496,-0.104041703,-0.10188619,-0.054868855,-0.10399241,0.090760365,0.048061062,-0.084008947,0.103603892,0.10356544,0.054106355,-0.101521403,0.104053013,-0.104055263,-0.070782848,0.069525957,0.09323889,0.076067828,-0.104047954,-0.04043743,-0.0891039,0.103757493,0.091400117,-0.104033478,-0.103529595,-0.103688218,0.103511184,-0.09194459,-0.104047604,-0.09279009,0.03759905,-0.031025389,0.030704742,0.011100427,-0.095163792,-0.083032168,-0.004042825,0.104052499,-0.042333856,-0.100237057,0.103979245,0.088968717,0.099528737,-0.089976117,0.007589937,-0.09295357,0.091154113,-0.040513705,-0.100895964,0.103924997,0.103991188,0.10163898,-0.098898716,-0.104002498,0.077326633,-0.053715907,-0.103700623,0.103277035,-0.103753991,-0.104042016,-0.103584111,-0.051857878,0.05806005,-0.10405381,-0.079695441,-0.089380749
thiamphenicol,OTVAEFIXJLOWRX-NXEZZACHSA-N,A4,0.083857663,0.101905465,-0.087686881,-0.021859622,-0.074703097,-0.101894394,-0.10191603,0.096623309,0.099228829,-0.001671869,-0.098329879,-0.096771233,0.10191267,-0.03410884,0.101593517,-0.095362909,-0.011794403,0.09307193,-0.099792719,-0.057721023,-0.101916172,-0.101700597,-0.053821817,-0.078176714,-0.100884981,-0.098660141,-0.101327308,-0.100162007,0.10042914,-0.07003101,-0.095423572,-0.043887682,0.026536381,0.101498641,-0.064649075,0.101895526,0.096491724,-0.069139816,-0.084132217,-0.10093002,-0.073302239,-0.056607682,0.101506948,0.084162712,-0.071462244,-0.098104566,0.064433716,-0.101916067,-0.006824692,0.08758799,0.093655452,0.089786388,-0.07959193,-0.101815432,-0.10184183,0.052269373,-0.09674824,-0.101841114,-0.099760339,0.101635791,0.101878725,0.101882704,0.042342294,0.101602301,0.101890206,-0.1018999,-0.09514983,-0.101916172,-0.101892062,-0.021727005,0.101905026,-0.04351937,0.004123143,0.018795215,-0.101916172,0.101916172,0.101776443,-0.096004888,0.047772888,0.030097408,-0.086402692,0.101916172,-0.099927455,-0.078168854,-0.101895347,-0.101139218,-0.101808503,0.10188558,-0.10173706,-0.101914711,0.079203598,-0.055324048,-0.101346195,0.092923172,-0.077427462,-0.101911448,-0.100748613,0.001267012,-0.098007448,-0.101892814,-0.101912782,0.049456816,0.056166284,0.021561338,0.101297431,-0.101915672,0.097006015,-0.101916172,-0.101883359,-0.094954014,0.10190884,0.101916172,-0.101916172,0.097775169,-0.101909325,-0.100760631,-0.100550041,-0.101219349,0.101816021,0.100621067,0.101695642,0.058776293,0.093212776,-0.101905666,-0.101289749,0.101916172,-0.085167512,0.064799532
tiamulin,UURAUHCOJAIIRQ-QGLSALSOSA-N,A4,0.089115851,0.089115851,0.089115851,0.089115851,0.089115851,0.089115851,0.089048341,-0.086847007,0.089114308,-0.089115851,-0.089115851,0.089115851,-0.089115851,0.089115851,0.076425828,-0.089115851,0.089115851,0.089115851,-0.089115851,0.089115851,0.089115851,0.089115746,-0.089115851,-0.089115851,-0.089115851,-0.082486071,-0.089115851,-0.023601225,-0.089115851,-0.089115851,-0.089115851,-0.089115851,0.089115851,-0.076183014,-0.089115694,0.089115851,0.089115851,0.080080062,-0.089115851,0.089115851,-0.089115642,0.082384773,-0.089115851,-0.089115851,0.088678867,0.089115806,-0.089115851,-0.089115851,-0.089115851,-0.089115851,-0.088337772,0.089115851,-0.089113116,0.089115851,-0.089115851,-0.089115851,0.089115731,-0.089115851,-0.089115851,-0.089115851,0.088798538,0.089115851,0.089115851,0.089115851,-0.089115851,0.089115851,-0.089115851,0.089115851,0.089115851,-0.089115851,-0.089115851,0.089115851,0.089108713,-0.089115851,0.089115851,-0.089115851,-0.089115851,-0.089115851,-0.089115851,-0.089115851,0.089115851,-0.089115396,0.089115851,0.087668814,-0.089115851,0.089115851,0.089115851,-0.089115851,0.089115851,-0.089115851,-0.089115851,-0.089115851,0.089115851,-0.089115851,0.089115851,0.089115851,0.089115851,-0.088637501,0.089115851,0.089115851,-0.089115851,0.089115851,-0.089115851,0.089115851,0.089115851,-0.089115851,-0.089115851,-0.089115851,0.089115851,0.089115851,0.089115851,0.089106299,0.089115851,0.089115851,-0.089097686,-0.089021407,-0.089115851,-0.088909797,-0.089115851,0.089115851,-0.089115851,-0.089115635,-0.089115851,-0.089115389,0.089115851,0.089115851,-0.089114778,-0.089115851
ticarcillin,OHKOGUYZJXTSFX-KZFFXBSXSA-N,A4,-0.098893307,0.003810546,0.104547694,-0.108205259,-0.105099052,-0.106849708,-0.103730574,0.106964871,0.107493125,0.073657274,-0.098529279,0.107796632,-0.108501419,0.108778767,-0.07823842,-0.040458847,-0.045467753,0.093952209,0.013219121,0.098680802,0.012683412,0.023419205,0.108538404,0.107960343,0.088587962,0.002862931,-0.032393035,-0.108822137,-0.10849338,-0.103398256,-0.106898285,-0.078836545,-0.098903336,0.108806588,-0.070871368,-0.027254483,0.065808922,0.107876658,-0.101777345,-0.095983595,0.103654638,-0.060350485,-0.025970399,-0.105184816,-0.09650629,0.105313197,-0.026955018,0.105595462,0.094842643,-0.033931915,-0.010365842,0.108823299,0.044241913,-0.061901115,0.108872585,-0.046590764,-0.071010411,-0.071430095,0.106349424,-0.080142222,0.10846664,-0.106270939,0.108016171,-0.106079295,-0.042761583,0.063368522,0.053448897,0.108888745,-0.106098093,0.108787417,0.106444404,-0.058440793,0.10717807,0.103617258,0.079454519,0.029565658,-0.059405167,-0.108288787,-0.03783809,-0.068481423,-0.108001262,-0.102937944,0.037430063,-0.107096285,-0.105210111,-0.107413165,0.050997362,-0.107046269,0.108703762,0.078549497,-0.108810954,-0.105454557,0.089707427,0.003915392,-0.105919123,0.108362027,-0.10484428,0.062107023,-0.042633656,0.108891234,-0.008632069,0.108613946,0.095259711,0.106132917,-0.060549669,0.088452563,0.108534247,0.108383939,0.055416133,0.001494779,0.106297001,-0.106420793,0.083394691,-0.106579222,0.108166412,-0.106217556,0.089464143,-0.036395308,0.09706267,0.108862467,-0.038413402,-0.104999892,0.094015747,-0.097827382,0.103468098,-0.105212636,-0.051269356,0.093370453
