Drug A,Drug B,Strain,Bliss Score,Interaction Type,Method,PMID,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
chloramphenicol,penicillin g,pseudomonas aeruginosa pao1,-0.12,Synergy,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,pseudomonas aeruginosa,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,ciprofloxacin,pseudomonas aeruginosa pao1,0.14,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,chlorhexidine,pseudomonas aeruginosa pao1,0.1,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,nitrofurantoin,pseudomonas aeruginosa pao1,0.08,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,pseudomonas aeruginosa,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,piperacillin,pseudomonas aeruginosa pao1,0.13,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,trimethoprim,salmonella typhimurium 14028,0.13,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,levofloxacin,salmonella typhimurium 14028,0.13,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,salmonella typhimurium,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,clarithromycin,salmonella typhimurium 14028,0.09,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,salmonella typhimurium,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,moxifloxacin,salmonella typhimurium 14028,0.27,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,novobiocin,salmonella typhimurium 14028,0.21,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,salmonella typhimurium,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
chloramphenicol,chlorhexidine,salmonella typhimurium 14028,-0.16,Synergy,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,salmonella typhimurium,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,ciprofloxacin,salmonella typhimurium 14028,0.23,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,penicillin g,salmonella typhimurium 14028,0.08,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,pyocyanin,salmonella typhimurium 14028,0.21,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
chloramphenicol,trimethoprim,salmonella typhimurium lt2,0.11,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,salmonella typhimurium,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,levofloxacin,salmonella typhimurium lt2,0.2,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,salmonella typhimurium,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,clarithromycin,salmonella typhimurium lt2,0.12,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,salmonella typhimurium,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,moxifloxacin,salmonella typhimurium lt2,0.16,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,salmonella typhimurium,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,novobiocin,salmonella typhimurium lt2,-0.05,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,salmonella typhimurium,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
chloramphenicol,chlorhexidine,salmonella typhimurium lt2,-0.09,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,salmonella typhimurium,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,pyocyanin,salmonella typhimurium lt2,0.13,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
chloramphenicol,penicillin g,salmonella typhimurium lt2,0.1,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,ciprofloxacin,salmonella typhimurium lt2,0.23,Antagonism,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,amoxycillin,escherichia coli bw25113,0.08,Additivity,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,amoxycillin,escherichia coli iai1,-0.23,Synergy,Bliss,29973719,WIIZWVCIJKGZOK-RKDXNWHRSA-N,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,escherichia coli,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
ciprofloxacin,moxifloxacin,escherichia coli bw25113,-0.37,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,escherichia coli,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,trimethoprim,escherichia coli bw25113,-0.09,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,levofloxacin,escherichia coli bw25113,-0.03,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,escherichia coli,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,rifampicin,escherichia coli bw25113,0.22,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,minocycline,escherichia coli bw25113,0.16,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,WTJXVDPDEQKTCV-VQAITOIOSA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WTJXVDPDEQKTCV-VQAITOIOSA-N')"
ciprofloxacin,spectinomycin,escherichia coli bw25113,0.3,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
ciprofloxacin,pyocyanin,escherichia coli bw25113,0.46,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
ciprofloxacin,fosfomycin,escherichia coli bw25113,0.16,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
ciprofloxacin,chlorhexidine,escherichia coli bw25113,0.13,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,escherichia coli,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,levofloxacin,escherichia coli iai1,-0.5,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,escherichia coli,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,moxifloxacin,escherichia coli iai1,-0.19,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,escherichia coli,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,minocycline,escherichia coli iai1,0.07,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,WTJXVDPDEQKTCV-VQAITOIOSA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WTJXVDPDEQKTCV-VQAITOIOSA-N')"
ciprofloxacin,spectinomycin,escherichia coli iai1,0.13,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
ciprofloxacin,trimethoprim,escherichia coli iai1,0.13,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,escherichia coli,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,rifampicin,escherichia coli iai1,0.22,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,escherichia coli,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,pyocyanin,escherichia coli iai1,0.22,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
ciprofloxacin,chlorhexidine,escherichia coli iai1,0.11,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,escherichia coli,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,fosfomycin,escherichia coli iai1,0.17,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,escherichia coli,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
ciprofloxacin,moxifloxacin,pseudomonas aeruginosa pa14,-0.24,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,pseudomonas aeruginosa,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,rifampicin,pseudomonas aeruginosa pa14,0.13,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,pseudomonas aeruginosa,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,doxorubicin,pseudomonas aeruginosa pa14,-0.16,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,pseudomonas aeruginosa,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,piperacillin,pseudomonas aeruginosa pa14,0.12,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,spiramycin,pseudomonas aeruginosa pa14,0.21,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,ACTOXUHEUCPTEW-CEUOBAOPSA-N,pseudomonas aeruginosa,"('ACTOXUHEUCPTEW-CEUOBAOPSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,tobramycin,pseudomonas aeruginosa pa14,0.1,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
ciprofloxacin,puromycin,pseudomonas aeruginosa pa14,0.16,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
ciprofloxacin,nitrofurantoin,pseudomonas aeruginosa pa14,0.16,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
ciprofloxacin,chlorhexidine,pseudomonas aeruginosa pa14,0.14,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,bleomycin,pseudomonas aeruginosa pa14,0.12,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'OYVAGSVQBOHSSS-WXFSZRTFSA-O')"
ciprofloxacin,fosfomycin,pseudomonas aeruginosa pa14,-0.03,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
ciprofloxacin,moxifloxacin,pseudomonas aeruginosa pao1,0.05,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,FABPRXSRWADJSP-MEDUHNTESA-N,pseudomonas aeruginosa,"('FABPRXSRWADJSP-MEDUHNTESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,rifampicin,pseudomonas aeruginosa pao1,0.17,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,JQXXHWHPUNPDRT-WLSIYKJHSA-N,pseudomonas aeruginosa,"('JQXXHWHPUNPDRT-WLSIYKJHSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,doxorubicin,pseudomonas aeruginosa pao1,0.05,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,pseudomonas aeruginosa,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,piperacillin,pseudomonas aeruginosa pao1,-0.18,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IVBHGBMCVLDMKU-GXNBUGAJSA-N,pseudomonas aeruginosa,"('IVBHGBMCVLDMKU-GXNBUGAJSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,spiramycin,pseudomonas aeruginosa pao1,-0.07,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,ACTOXUHEUCPTEW-CEUOBAOPSA-N,pseudomonas aeruginosa,"('ACTOXUHEUCPTEW-CEUOBAOPSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,tobramycin,pseudomonas aeruginosa pao1,0.09,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NLVFBUXFDBBNBW-PBSUHMDJSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'NLVFBUXFDBBNBW-PBSUHMDJSA-N')"
ciprofloxacin,puromycin,pseudomonas aeruginosa pao1,0.22,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
ciprofloxacin,nitrofurantoin,pseudomonas aeruginosa pao1,-0.11,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
ciprofloxacin,chlorhexidine,pseudomonas aeruginosa pao1,-0.26,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,pseudomonas aeruginosa,"('GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,fosfomycin,pseudomonas aeruginosa pao1,-0.37,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
ciprofloxacin,bleomycin,pseudomonas aeruginosa pao1,0.12,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,pseudomonas aeruginosa,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'OYVAGSVQBOHSSS-WXFSZRTFSA-O')"
ciprofloxacin,levofloxacin,salmonella typhimurium 14028,-0.54,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,salmonella typhimurium,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,spectinomycin,salmonella typhimurium 14028,0.12,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
ciprofloxacin,minocycline,salmonella typhimurium 14028,0.2,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,WTJXVDPDEQKTCV-VQAITOIOSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WTJXVDPDEQKTCV-VQAITOIOSA-N')"
ciprofloxacin,clarithromycin,salmonella typhimurium 14028,0.08,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,salmonella typhimurium,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,erythromycin,salmonella typhimurium 14028,0.1,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,ULGZDMOVFRHVEP-RWJQBGPGSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'ULGZDMOVFRHVEP-RWJQBGPGSA-N')"
ciprofloxacin,fusidic acid,salmonella typhimurium 14028,0.24,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,salmonella typhimurium,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,penicillin g,salmonella typhimurium 14028,0.15,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,JGSARLDLIJGVTE-MBNYWOFBSA-N,salmonella typhimurium,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,colistin,salmonella typhimurium 14028,0.17,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YKQOSKADJPQZHB-RGYSVOEGSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YKQOSKADJPQZHB-RGYSVOEGSA-N')"
ciprofloxacin,polymyxin b,salmonella typhimurium 14028,0.23,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,WQVJHHACXVLGBL-BPJDFBQWSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'WQVJHHACXVLGBL-BPJDFBQWSA-N')"
ciprofloxacin,bleomycin,salmonella typhimurium 14028,0.03,Additivity,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,OYVAGSVQBOHSSS-WXFSZRTFSA-O,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'OYVAGSVQBOHSSS-WXFSZRTFSA-O')"
ciprofloxacin,nitrofurantoin,salmonella typhimurium 14028,0.35,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
ciprofloxacin,pyocyanin,salmonella typhimurium 14028,0.34,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YNCMLFHHXWETLD-UHFFFAOYSA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
ciprofloxacin,levofloxacin,salmonella typhimurium lt2,-0.37,Synergy,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,salmonella typhimurium,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,spectinomycin,salmonella typhimurium lt2,0.12,Antagonism,Bliss,29973719,MYSWGUAQZAJSOK-UHFFFAOYSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,salmonella typhimurium,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
